"geneID","1-Rep1_S1","1-Rep2_S25","1-Rep3_S13","1M-Rep1_S13","1M-Rep2_S1","1M-Rep3_S25","2-Rep1_S2","2-Rep2_S26","2-Rep3_S14","2M-Rep1_S14","2M-Rep2_S2","2M-Rep3_S26","3-Rep1_S3","3-Rep2_S27","3-Rep3_S15","3M-Rep1_S15","3M-Rep2_S3","3M-Rep3_S27","4-Rep1_S4","4-Rep2_S28","4-Rep3_S16","4M-Rep1_S16","4M-Rep2_S4","4M-Rep3_S28","5-Rep1_S5","5-Rep2_S29","5-Rep3_S17","5M-Rep1_S17","5M-Rep2_S5","5M-Rep3_S29","6-Rep1_S6","6-Rep2_S30","6-Rep3_S18","6M-Rep1_S18","6M-Rep2_S6","6M-Rep3_S30","7-Rep1_S7","7-Rep2_S31","7-Rep3_S19","7M-Rep1_S19","7M-Rep2_S7","7M-Rep3_S31","8-Rep1_S8","8-Rep2_S32","8-Rep3_S20","8M-Rep1_S20","8M-Rep2_S8","8M-Rep3_S32","9-Rep1_S9","9-Rep2_S33","9-Rep3_S21","9M-Rep1_S21","9M-Rep2_S9","9M-Rep3_S33","10-Rep1_S10","10-Rep2_S34","10-Rep3_S22","10M-Rep1_S22","10M-Rep2_S10","10M-Rep3_S34","11-Rep1_S11","11-Rep2_S35","11-Rep3_S23","11M-Rep1_S23","11M-Rep2_S11","11M-Rep3_S35","12-Rep1_S12","12-Rep2_S36","12-Rep3_S24","12M-Rep1_S24","12M-Rep2_S12","12M-Rep3_S36"
"2801","PFLU_4594",14.8197,10.5513,74.1807,14.1406,11.1113,41.0629,14.4921,9.74203,11.2379,13.982,9.31595,13.3177,12.2896,9.78179,13.2087,11.9467,12.1365,16.5228,17.9717,10.8462,13.5376,11.4384,11.3953,11.6286,14.5427,12.4607,13.0233,15.3993,13.1867,14.1351,13.8091,14.5784,12.7264,13.977,13.2062,14.6557,12.898,12.6454,13.337,16.1919,12.7358,13.9792,14.5793,10.4326,17.6318,17.4467,11.2668,19.0796,14.8883,13.6162,13.6781,16.5929,11.9938,12.019,11.9691,12.5364,13.8609,14.8023,11.9602,11.9873,18.6226,11.2682,14.0731,23.9623,9.8872,16.7143,18.9601,9.24177,11.1895,23.6164,8.29609,12.275
"2802","PFLU_4595",18.8963,15.6491,59.7,17.8206,14.645,36.726,18.2151,14.1551,14.7114,17.7759,13.6174,14.6198,14.1636,14.7181,15.5957,12.5419,14.2277,18.1301,15.5105,16.0484,14.237,11.2493,16.2433,14.0066,15.2921,16.7945,15.3799,16.2806,18.0282,16.4848,14.6864,17.65,13.8396,16.4321,17.6501,17.3238,14.3391,16.0155,14.8664,15.6765,15.5939,16.7671,13.7723,14.9084,18.9175,16.3851,14.703,21.9213,12.2586,16.4649,12.2034,16.2658,14.5782,15.3198,11.9316,16.7892,13.4937,14.5379,14.1549,14.6655,15.0611,14.4877,12.4096,20.6775,13.1516,16.4689,17.7859,14.8962,12.5996,25.5071,11.749,15.6123
"2803","PFLU_4596",85.4924,67.4457,73.2696,81.7289,66.6267,76.0214,81.9679,65.2685,61.2008,81.576,68.2559,64.7267,95.9947,67.5682,57.1729,74.6708,70.5891,73.05,89.4096,61.7656,71.362,71.043,68.963,74.5205,76.2547,75.2766,81.7543,77.7241,71.1383,96.8178,97.7555,73.8956,96.0092,96.0101,76.9342,109.722,95.9657,73.1123,100.75,99.9346,75.1862,110.846,85.4327,73.9015,103.156,111.054,68.8376,107.321,81.6429,73.0454,102.341,99.9765,68.535,99.7029,84.8653,81.7455,106.034,91.8253,69.0994,110.881,74.0327,86.2215,93.2437,97.6057,74.5656,117.844,82.8767,88.2901,79.8228,96.6771,70.8559,104.586
"2804","PFLU_4597",15.931,11.7402,14.0163,14.6929,11.4324,15.0142,13.6757,9.56379,10.2931,13.1398,8.90049,10.2562,16.1353,8.62287,10.1146,11.0726,8.38678,11.1674,18.6051,8.20177,10.0634,12.6026,7.62098,11.7709,16.0693,9.34221,11.785,17.6585,9.54869,14.8511,25.6908,8.94507,16.0748,21.668,10.9777,15.6826,24.3445,9.66265,17.4688,22.875,9.26891,13.7574,20.8444,8.61557,22.6966,26.5027,8.11984,23.0968,25.4836,11.1347,24.1398,26.65,10.5746,17.5477,22.8014,12.7068,23.9019,25.9594,12.4873,21.8598,29.3483,14.7602,26.1143,31.5773,13.1865,27.6684,30.0205,15.5559,15.8299,7.86779,13.8274,25.547
"2805","PFLU_4598",741.166,946.255,644.953,634.465,887.352,589.348,627.83,833.462,794.047,599.06,798.903,708.702,509.181,866.464,755.77,433.575,945.591,753.1,546.65,908.207,728.928,458.628,890.707,755.422,458.957,995.758,796.966,573.218,859.963,829.495,589.091,981.71,803.96,564.886,1018.51,695.197,446.853,1005.84,761.287,587.169,967.611,583.386,438.676,1030.68,705.812,545.142,919.969,460.332,498.88,935.897,655.172,559.175,939.237,498.186,430.175,884.423,627.325,584.948,828.768,501.906,358.108,903.456,631.783,592.129,895.966,506.946,574.393,945.063,422.085,301.34,919.449,498.868
"2806","PFLU_4599",27.8756,20.1578,32.1099,24.6996,22.7638,28.6658,29.2438,18.4356,20.4622,26.4965,19.4426,22.6926,31.8133,17.2077,19.2479,27.548,20.0269,21.3293,32.3789,18.4819,20.8126,27.0244,19.5198,23.4527,29.8045,20.1275,22.3888,35.2216,19.732,28.6725,36.4983,18.6811,27.7017,38.6999,22.728,33.7903,33.7678,19.5919,29.7965,41.138,22.0572,34.3233,31.7705,21.2021,34.9914,42.5086,21.4811,43.9156,34.0253,24.8238,31.6738,43.5361,24.4072,35.0492,37.6214,26.2793,34.8879,39.9983,25.7525,45.9294,33.0594,27.5378,30.8209,47.8816,25.9878,40.443,38.6823,28.1619,29.6267,47.6055,24.7091,45.3822
"2807","PFLU_4600",6.27136,4.65876,6.84848,5.37269,4.29737,6.6593,5.04871,4.29882,5.09889,5.67411,4.60534,5.38472,5.81213,4.3875,4.50025,4.52896,4.81874,5.69694,5.35158,4.18493,4.48052,4.44822,4.40708,5.3418,4.59888,4.99884,5.17876,5.34354,4.89773,6.26355,6.03107,4.82949,5.39286,5.41784,5.8731,5.62623,5.40889,4.89617,5.82692,6.52331,4.9105,5.09159,5.6778,4.61374,6.50557,6.35578,4.62136,6.35935,6.28107,4.16803,6.81463,6.00686,4.33297,5.63852,4.28134,4.33829,6.72373,5.75325,4.84069,6.7833,5.01467,4.51097,5.91323,6.21348,4.39143,6.99802,4.49652,4.68981,4.99888,2.89118,4.39556,6.62354
"2808","PFLU_4601",57.9355,48.1806,53.3992,48.0285,43.3968,47.8991,51.8391,42.7685,43.3465,47.532,39.7535,40.9871,49.9259,42.0813,41.4295,37.4068,40.2236,42.7225,44.9543,43.5105,41.2883,33.1605,39.5174,37.2384,36.4802,42.506,45.1855,37.3906,43.0225,51.4537,41.3128,51.2391,44.4208,43.3716,45.8511,49.3366,38.9127,48.0688,45.8389,41.0541,45.6915,51.2426,35.3205,45.8587,47.0503,44.4601,41.6627,54.8077,37.6041,43.0604,46.4422,43.5814,36.1091,41.9008,39.5922,45.5105,44.5398,40.4398,38.1214,45.9241,34.5856,44.4059,39.5938,43.3956,38.7962,52.2667,36.8368,44.3823,32.0312,44.2881,35.2059,48.9396
"2809","PFLU_4603",83.7679,69.3868,80.658,66.8388,71.7534,66.7414,69.7497,66.0657,66.0711,68.685,70.2207,54.7225,66.5239,68.9366,70.4557,53.6614,74.1562,68.7476,65.2586,63.1692,76.853,52.7293,74.9182,75.2929,49.5395,69.5003,79.6869,76.6507,81.2524,102.092,67.5093,73.1332,78.4577,77.7617,83.7902,98.8757,49.8879,71.4213,78.393,78.2643,79.9045,88.9017,51.7358,66.7879,76.4618,71.9041,69.4022,103.318,51.4176,73.0681,62.8828,76.7842,72.2862,81.2576,47.6304,74.114,70.7405,73.1148,66.925,93.1336,44.2323,71.8426,55.7591,75.4708,67.2417,106.845,52.6762,71.9775,46.3067,79.5999,68.4676,91.1009
"2810","PFLU_4612",3776.26,4774.34,4071.02,3018.29,4538.22,3771.8,3607.05,4745.39,3494.06,3209.22,4511.26,3232.7,3668.12,4286.4,3224.64,2741.29,4319.78,3400.11,3580.32,3587.92,2910.78,2718.35,3512.83,2883.35,3291.29,3298.53,3183.6,4099.45,3016.59,3688.11,4376.72,3280.53,3512.31,4447.58,3335.92,3893.16,3715.53,3153.15,3540.83,4648.94,3301.39,3842.64,3946.19,3371.79,3696.34,5197.02,3125.46,3934.38,4277.67,3361.4,3580.21,5091.98,3104.76,3555.69,3914.03,3415.23,3906.13,4784.66,3003.4,4024.98,3490.41,3720.88,3648.93,5024.48,3334.1,4523.02,4269.88,3827.36,2956.15,7337.12,3487.6,4727.98
"2811","PFLU_4613",321.176,364.392,191.994,230.149,322.354,164.556,281.919,302.905,231.605,242.982,288.72,182.963,265.324,255.214,205.464,187.291,253.069,208.358,262.345,229.617,228.279,197.515,220.279,208.841,247.6,242.724,244.399,359.352,229.727,249.856,384.851,261.949,262.804,380.753,239.404,233.29,279.153,257.159,266.831,380.905,263.289,233.39,243.76,261.316,275.684,394.63,235.111,259.679,365.76,270.02,295.74,395.836,220.878,240.732,295.095,281.658,288.002,373.576,250.864,298.678,231.368,305.214,289.549,364.569,279.937,347.34,263.126,275.523,171.221,320.63,279.38,294.108
"2812","PFLU_4614",134.083,217.298,91.0178,109.702,163.977,63.29,131.633,187.443,125.892,124.632,153.184,94.0087,112.454,149.352,111.672,94.5021,139.63,112.06,98.7987,131.422,132.282,77.4547,112.959,108.696,74.719,132.147,134.95,91.5826,136.401,140.145,105.382,139.5,117.608,99.7696,130.814,117.19,78.9133,146.237,124.038,100.756,128.089,104.108,66.7947,136.509,123.423,94.198,106.622,111.878,89.1977,125.831,107.519,94.3593,87.7182,102.573,85.4637,143.659,111.454,96.74,98.8196,112.61,61.0152,133.64,102.161,76.8403,115.696,133.49,76.3399,119.705,63.0003,75.7808,100.488,97.0152
"2813","PFLU_4615",378.352,687.166,308.554,356.551,537.99,257.056,410.024,567.406,362.734,430.939,569.285,324.194,334.264,484.197,383.169,342.433,514.608,395.706,289.839,476.054,419.854,281.392,393.752,403.277,232.33,493.718,450.541,303.572,435.4,505.154,299.869,435.55,357.651,363.734,527.613,392.984,231.402,476.68,360.758,320.92,455.134,373.104,216.343,440.308,378.979,300.153,423.843,402.032,259.482,382.983,369.046,309.42,344.276,339.459,234.857,440.234,374.268,310.764,405.419,376.81,191.769,418.778,331.061,277.866,438.79,385.942,272.554,413.831,238.086,309.392,389.681,317.876
"2814","PFLU_4616",62.9233,60.2496,72.3971,55.1192,63.4455,60.0447,61.6402,56.2389,54.8475,54.298,65.6919,43.6327,64.9472,53.4276,53.7186,46.5895,62.7295,57.8997,69.0518,50.8176,59.4841,47.5746,59.2531,55.6924,54.666,56.6092,68.5465,75.6947,70.7663,75.226,80.788,58.74,72.4373,86.2051,64.9975,81.3248,62.6855,56.0258,79.8503,80.2229,64.3912,78.0371,55.7765,56.6823,92.2336,85.7558,59.344,101.376,69.1887,65.0994,76.9991,78.5694,61.0673,66.961,66.2626,68.0436,78.0571,76.4224,56.383,79.3579,55.8412,65.7221,71.0067,75.9546,57.9921,95.3761,56.6947,63.8469,43.7258,63.6983,59.0828,86.1009
"2815","PFLU_4617",120.722,126.058,138.108,108.107,129.921,115.35,110.519,108.805,99.1605,103.676,114.442,88.5564,121.469,109.086,91.5039,91.3545,118.572,109.872,131.559,100.936,105.461,96.3148,114.121,107.676,102.704,118.849,122.132,146.507,124.53,142.448,136.675,114.449,125.669,156.807,119.878,142.588,123.854,108.692,137.576,150.724,128.944,138.548,107.852,104.872,163.871,167.47,104.195,177.526,132.595,128.285,135.953,152.15,120.105,144.793,125.983,141.499,141.706,152.863,118.413,148.378,110.834,129.055,134.704,158.971,115.48,173.167,112.898,127.8,95.2552,121.012,117.965,181.829
"2816","PFLU_4619",61.7847,55.6526,67.7621,49.7193,51.5514,40.6069,48.5209,49.1655,48.9597,46.4718,44.2965,33.6676,34.2971,49.1037,47.1692,32.143,48.9674,43.1973,41.5738,48.5801,48.5513,35.8516,47.883,40.5065,31.9867,50.588,51.4585,52.3275,56.4931,50.1631,44.4589,54.9319,46.2377,50.6015,57.2124,52.7349,30.8414,52.6775,47.1279,44.3024,55.8188,47.4008,30.7993,49.5087,50.2871,45.3039,48.6051,56.8122,39.3788,52.9925,39.9392,44.2895,45.4618,37.515,36.8194,54.8078,42.9299,47.3233,42.6419,49.4799,29.9271,46.737,41.176,43.9899,44.1119,66.0335,32.1687,50.3673,26.2259,27.6824,46.7702,57.1231
"2817","PFLU_4620",136.336,136.708,168.834,124.166,149.303,158.885,143.041,113.63,98.036,138.017,124.265,104.925,159.419,109.414,101.45,125.133,118.933,116.184,168.544,99.311,114.174,125.997,116.199,118.446,149.019,107.298,121.551,187.775,125.482,150.673,194.213,114.343,147.076,215.634,129.515,177.252,170.112,110.082,156.297,213.85,129.519,166.022,165.848,110.762,182.805,226.42,124.411,220.065,181.166,128.468,163.719,214.666,128.123,169.306,169.64,138.984,183.084,202.369,125.2,199.692,171.093,145.258,163.621,235.402,133.885,226.087,182.441,150.371,135.251,159.03,131.409,221.931
"2818","PFLU_4621",43.1634,39.4995,50.4627,36.4123,37.7723,37.0459,35.0776,30.143,27.9846,33.1945,35.7375,27.1232,32.7876,31.0235,27.4772,25.0903,33.4503,33.5388,40.4669,29.8289,29.7324,26.9976,34.7906,33.4752,35.817,35.3391,35.794,48.7272,37.8296,41.4039,51.578,34.9783,45.5559,51.6659,39.2618,49.7914,39.3209,34.0646,44.2926,52.3867,36.585,47.5234,40.9441,36.8555,50.4565,56.9621,33.1012,59.1457,45.6493,40.6679,46.5025,52.428,36.4097,48.4629,43.1345,40.8159,49.32,50.0021,36.2444,54.4098,35.2319,39.0992,40.7214,53.809,37.462,53.6893,36.9313,37.6709,32.3263,63.9637,39.9353,50.1599
"2819","PFLU_4622",12.74,9.22405,22.0346,11.9565,10.6203,20.7952,12.5007,9.5344,9.93502,11.2745,10.3431,10.387,15.7456,11.1765,10.4377,12.3261,13.6653,12.4087,19.7541,11.5391,13.6711,13.7619,14.0687,14.5027,16.42,14.9748,17.0536,18.6985,18.0824,22.942,22.4678,16.3704,20.2875,25.4552,20.5543,23.9074,20.2519,16.9365,23.6815,23.508,19.056,23.6485,19.9948,17.4074,26.9126,25.0304,18.5102,27.7394,19.2016,19.1317,23.1274,20.4864,19.0956,22.0648,16.7455,20.992,22.0411,20.5972,18.1921,22.4813,18.4965,19.888,19.0296,23.3522,15.8391,24.1596,17.0024,18.4257,14.9549,19.0277,18.0171,24.25
"2820","PFLU_4623",11.7497,5.37306,14.5362,6.4353,8.79288,15.6941,10.9574,7.35869,9.25975,7.92333,9.1973,9.3761,15.5402,7.86674,9.66943,9.28055,10.6538,12.4098,20.314,11.2531,11.1884,11.3351,11.1376,13.7581,20.1134,9.88258,13.9054,18.2459,14.0282,14.8615,26.9542,10.5278,20.8987,26.3757,14.5847,18.6957,24.1128,10.5347,28.1087,26.1974,12.5651,20.1972,25.0931,11.4601,31.8039,33.7911,11.368,29.7387,22.7741,14.4884,29.9712,22.7643,13.6433,21.6607,19.1494,16.4469,31.2483,19.4406,14.3629,21.2727,21.4039,15.8185,25.645,27.5509,12.5941,23.8185,20.317,16.3696,16.5964,27.8583,11.4519,23.1887
"2821","PFLU_4624",14.6734,7.19922,31.3887,12.3581,8.47051,29.2234,15.6684,8.10146,11.3011,13.7211,9.61243,12.5712,17.1256,11.1724,13.2227,12.1847,13.2335,14.2894,19.2955,14.3555,15.445,12.9549,15.1098,15.907,17.4599,16.407,17.9824,18.9868,17.1418,20.3353,19.881,17.4284,21.0524,18.9358,20.0656,22.6452,20.6972,17.1872,23.4668,23.7912,18.2253,26.6321,22.2431,16.4633,29.649,23.8348,18.506,31.8942,20.4536,21.3913,24.4687,21.5085,20.3845,22.2499,20.3096,21.3061,24.5086,20.4655,20.3408,23.8654,22.1248,18.943,23.6656,27.3154,15.8824,23.6643,20.6843,18.8341,16.0265,33.4285,15.0718,22.5348
"2822","PFLU_4625",13.8007,6.69073,37.6854,12.1383,9.32826,28.9746,13.9485,8.21164,11.1717,15.517,10.3994,12.5992,14.0766,10.871,10.4646,12.2255,12.2965,14.3299,17.9474,12.7514,13.6075,13.432,13.7519,14.633,14.3313,15.3596,16.7704,18.8386,16.6692,21.1333,19.8113,16.2952,16.8588,19.8042,16.9547,22.655,19.5335,17.4331,22.8961,22.9811,17.9466,26.3043,19.5776,17.1382,26.377,24.0935,19.4653,32.8833,17.4572,19.1491,23.6449,19.4954,16.9576,21.064,15.8025,21.8912,23.5136,18.1879,19.4423,21.8468,18.3871,18.1909,18.339,26.7994,17.1375,23.5543,18.3426,16.0973,18.263,28.5248,16.4402,21.8108
"2823","PFLU_4626",11.3403,5.8422,27.0782,11.9355,7.50871,15.1429,12.0123,5.96175,10.0031,13.3936,6.91297,9.20675,12.6268,7.73528,11.3771,10.1135,9.38259,12.702,13.807,10.7931,11.3864,11.6664,11.7805,12.8852,12.1991,11.7546,14.5901,16.2337,11.6043,18.795,15.3321,16.2164,16.2309,15.5003,14.8743,18.5356,15.0919,14.9326,17.6686,17.5906,14.4538,20.0135,13.3818,13.4517,23.167,18.3822,14.3887,26.214,15.9927,16.4416,16.4101,15.3014,15.0316,16.2408,16.2113,16.5317,18.5552,13.5628,14.5507,17.5785,18.866,15.6455,15.6908,21.4563,13.3999,19.5587,17.6569,15.6474,15.1959,18.8212,12.1549,18.2801
"2824","PFLU_4627",17.2123,8.72041,29.4057,13.303,9.88936,15.1551,16.5431,8.82937,12.5086,12.991,10.6272,11.2095,16.9044,12.0274,15.9598,11.0253,14.498,17.4514,15.2065,15.0211,17.5853,14.1677,17.1858,16.7289,15.6052,17.3762,20.0122,20.9524,20.0825,21.4196,20.5238,18.1702,21.7094,19.0127,19.4815,26.665,18.2673,17.4185,24.201,27.1036,21.1351,24.7307,19.7931,17.4233,29.3062,26.5416,18.1782,32.9634,18.4861,21.0435,23.1204,24.4477,17.052,24.1613,19.2617,22.8833,24.1998,20.3256,17.2324,31.4301,16.6361,21.7785,17.8334,24.5548,16.2647,27.0629,20.3104,16.7408,14.9796,24.9237,16.7537,24.9461
"2825","PFLU_4628",21.0202,10.8382,19.6848,20.8034,10.2912,18.6961,17.0339,11.8811,23.1444,16.8,11.6076,24.1802,12.2162,14.1878,26.7495,10.7088,15.036,26.7612,13.5448,17.6276,26.5934,9.85978,17.119,24.4137,13.3356,18.4708,23.9368,15.268,20.3917,25.4107,14.0631,20.5026,18.7174,19.1126,19.0513,21.382,14.2788,17.0515,19.7845,18.8041,18.2833,22.9673,15.0033,14.687,22.6649,18.1917,17.2794,26.8165,16.8327,16.8444,18.2255,19.8887,16.3162,19.223,16.5563,20.0943,18.8397,17.2391,16.0796,19.5347,16.8164,16.4249,18.3273,24.0634,14.9014,23.2108,18.4642,16.4633,15.8832,18.371,14.2362,21.2298
"2826","PFLU_4629",33.6293,12.0187,23.6967,28.2334,11.0382,20.5522,23.2768,14.8404,37.4404,23.6331,14.7625,34.123,15.4365,20.483,45.5794,12.7838,21.008,43.7388,15.5987,22.0732,44.7764,10.9546,24.3687,40.3509,16.0224,28.857,37.2132,21.1542,28.8833,41.1058,20.1466,27.5207,24.5374,24.5786,26.2817,30.9753,17.5006,22.5078,23.9946,21.7376,24.3796,24.0905,18.3589,19.6587,31.1114,25.0212,19.3145,37.6994,20.5285,23.53,27.0422,27.5314,22.4514,25.4599,20.5463,30.0533,23.9019,26.0791,22.395,26.5863,27.0879,24.3722,23.685,36.9081,20.6598,35.1844,34.9341,23.45,18.4682,25.308,19.1394,33.6756
"2827","PFLU_4630",34.8973,10.7878,25.1923,27.9042,11.2944,25.7409,29.3046,15.14,37.6352,26.3451,16.1796,39.6635,17.8068,22.0947,48.5307,15.6444,21.8979,49.2774,19.4955,27.6467,51.4226,14.0798,27.1157,50.7996,23.5447,27.5784,36.9204,27.3849,30.8902,41.8408,22.4233,30.3185,28.0446,26.8655,29.2146,32.3396,20.7549,23.7778,25.8746,26.7495,26.373,30.1412,21.6558,22.2614,38.7228,28.2943,22.8574,44.1749,25.6716,28.7657,24.9698,31.722,27.0543,31.4888,24.6885,34.5898,25.6099,30.6626,28.7337,32.3473,36.8143,29.106,26.4868,50.8664,24.7517,35.7986,42.8857,27.2081,27.2272,42.8924,22.9332,36.749
"2828","PFLU_4631",46.2994,14.0619,50.8186,37.5803,14.7395,39.2368,37.2729,21.0998,47.758,33.5707,23.9343,49.641,25.5334,29.7115,65.9929,19.8459,31.539,68.921,32.5673,35.851,80.918,22.8853,39.8656,79.1634,34.8158,37.0919,55.8626,44.0414,38.1321,56.0861,31.4167,39.2968,41.3288,40.7578,42.0462,46.518,31.4629,33.6884,38.0651,38.423,34.1682,42.6443,34.675,31.1206,63.4071,44.1847,32.637,71.2236,38.4646,46.8046,39.4325,47.9885,41.8832,41.7374,39.4647,49.8804,39.1638,45.7391,44.6765,42.5748,74.3843,40.8575,41.1413,87.9357,32.7761,52.6298,68.4049,36.2689,39.8323,68.7093,31.3028,53.4738
"2829","PFLU_4632",42.5693,16.9828,78.9761,33.6182,18.1781,69.1185,31.3003,24.6547,48.0785,30.4331,27.4535,52.0716,28.196,28.8209,53.7753,20.9325,31.153,61.5221,32.4131,33.448,66.5619,20.1667,36.1365,71.933,32.4095,35.0574,48.6005,30.841,38.9436,52.7094,29.148,34.9326,40.4801,31.738,36.6307,44.6894,26.997,28.8783,34.9589,34.2518,28.3765,36.1032,26.9145,26.334,48.0039,35.3538,29.0751,54.8307,32.6839,36.0232,32.9018,38.9562,35.6802,36.0929,28.5277,39.1236,34.2097,33.5902,34.2906,42.1078,46.6363,35.4514,30.2714,66.2445,29.983,45.2514,47.3479,34.6228,26.2768,59.8323,27.6507,44.8754
"2830","PFLU_4633",36.7231,17.1184,65.754,26.6549,15.9498,70.3383,21.4635,19.4561,38.8515,23.8117,20.6919,46.5638,17.1359,23.2791,35.8787,12.273,23.5295,43.0993,20.2384,29.6425,52.9799,13.6486,30.6109,54.4724,21.8002,24.6187,33.5203,22.3378,27.3125,42.7295,22.0813,27.5166,27.7099,27.0644,26.6316,31.7587,23.7127,21.8588,24.9661,23.0147,22.6602,31.8907,15.4652,19.8411,26.6987,24.0341,20.4268,34.2778,20.7868,21.7405,19.5923,21.6085,21.3563,24.8604,16.0025,25.9852,21.6871,19.3085,22.5523,25.5303,22.0532,21.6207,18.4838,33.7283,20.6146,27.3085,20.8798,20.1179,21.5833,30.2288,19.4248,26.5045
"2831","PFLU_4634",92.0278,95.9102,113.572,76.2993,99.6619,102.995,83.3177,90.5682,88.0436,85.8119,85.0616,90.1493,80.3834,82.6532,80.6221,63.427,86.1008,84.4028,85.6723,86.7575,92.4894,61.3138,81.2297,92.4891,68.7974,82.087,88.9584,75.6212,78.2262,103.112,73.9942,82.2789,92.6807,80.959,88.8527,105.319,72.0566,78.0691,94.7046,82.3151,76.441,116.929,55.9673,83.4833,92.8376,62.6192,77.8752,107.475,65.5622,81.3721,86.802,83.6982,76.003,93.233,73.6982,83.4194,92.704,73.3646,71.258,84.8947,52.3011,82.0644,82.1961,76.2003,73.4674,89.0134,63.0382,74.291,70.6439,182.139,67.6609,94.3955
"2832","PFLU_4635",43.3727,37.3087,46.1302,36.7777,34.5384,45.4067,37.9925,32.6677,35.4029,39.1051,31.1485,33.3733,34.3545,30.1014,30.3127,26.9608,29.4247,32.7764,34.9604,28.8285,33.4932,27.303,28.3018,33.6974,28.329,29.1324,35.9658,29.566,32.4596,36.3791,32.6789,33.8453,36.2403,32.281,32.7504,37.3679,30.5583,34.7201,37.5664,34.3427,31.1582,36.8176,27.0038,32.628,38.588,34.7051,30.4298,42.829,31.2982,32.6305,36.2045,35.7256,26.4223,34.9662,30.5013,33.2925,36.2379,31.1069,29.4795,36.4944,26.6769,32.683,32.7999,35.8819,30.2792,40.5588,25.7083,32.5522,26.7799,48.5587,26.8456,36.115
"2833","PFLU_4636",50.1797,46.588,49.1112,40.7187,40.9796,44.4557,41.1238,42.6998,41.0373,38.2112,36.9586,39.2756,38.876,38.9365,39.6179,29.9342,37.611,41.8989,41.4006,34.9804,39.9175,29.7438,36.9723,38.7528,30.2234,37.2358,41.1297,33.0801,38.0675,45.3419,40.1146,39.7062,43.764,35.8552,45.0319,47.6907,37.7313,40.3872,45.0294,38.3687,38.2279,42.5954,29.289,37.1597,46.5089,39.6713,38.7613,50.0643,35.6108,38.692,44.0005,40.7616,33.7015,39.1362,35.2816,39.0888,41.4486,34.3869,31.3838,39.5111,29.2031,39.6367,38.2827,37.9206,34.7337,49.8328,28.916,37.3711,25.6059,35.3003,31.6388,39.4614
"2834","PFLU_4637",30.6963,25.4566,30.7635,26.3004,25.1496,26.0751,27.0446,23.8519,24.7313,24.3772,22.5498,24.2786,26.2651,23.2715,22.6998,22.3554,22.8888,26.6511,25.1872,23.8829,24.3398,20.8548,22.9084,25.4746,20.12,25.4528,26.9969,22.0914,25.6408,31.6063,23.5436,26.8716,25.1633,24.1165,27.4661,31.205,20.361,24.4152,26.5799,24.6722,25.2664,28.9883,18.9663,25.0059,26.5531,23.8427,25.0293,33.4971,21.4199,21.7774,25.2979,23.7256,21.2927,23.8328,20.2539,24.8324,26.2874,22.7078,22.2603,29.8782,17.1563,25.0034,22.2131,23.0956,23.8468,35.016,17.3796,25.1934,17.8315,16.7454,22.0435,29.073
"2835","PFLU_4638",68.8191,60.5895,83.231,58.3918,68.2993,75.5747,60.3193,68.546,77.8541,65.7319,66.9972,88.8662,70.2393,65.3099,81.5311,49.48,78.3503,83.6095,71.8865,65.972,77.6089,59.3173,70.1646,102.508,76.4939,69.4002,78.6485,68.0764,75.0568,86.3152,72.1199,78.0861,88.2482,77.9683,85.0099,103.113,65.9966,67.3936,76.6821,85.4554,69.6284,104.816,59.1624,64.1468,94.2753,78.6373,68.5652,93.5173,55.1606,61.4659,85.6504,76.2423,64.72,91.2389,61.133,70.3492,75.8345,80.7763,61.3411,90.174,52.9159,75.8914,79.2414,86.5553,69.6826,76.5194,66.659,69.9788,65.394,165.821,63.3435,78.8951
"2836","PFLU_4639",47.8557,49.7804,56.7836,39.7906,52.6632,46.1305,35.1962,44.116,53.0169,33.9779,53.8979,38.4077,37.7084,50.5094,64.4958,25.4161,54.3878,54.7812,40.182,48.8458,57.309,31.5273,53.2929,56.9686,35.5805,51.7222,51.4265,53.9103,58.565,66.9524,50.4118,50.5189,58.0953,63.8221,53.8366,61.103,32.5385,44.1149,55.6436,54.8258,43.9379,48.484,38.7535,38.5439,63.3702,62.3054,42.0529,70.9973,48.448,45.466,49.0173,63.1152,47.7612,56.5886,40.173,44.4257,52.9,56.9491,40.9122,55.7969,30.2972,49.4278,49.5321,57.0333,42.7116,75.023,34.1273,48.2172,31.6576,35.4403,44.1696,68.6155
"2837","PFLU_4641",38.6661,19.5994,29.5241,27.6639,22.8572,25.3432,40.1448,21.8679,24.1339,42.1983,23.3477,24.9027,47.3908,26.4235,31.1649,36.3308,31.803,36.749,77.1212,26.7727,37.1642,47.3961,37.3074,41.3222,71.2781,37.9776,40.5336,95.2301,36.5408,51.6894,63.4737,34.1661,53.105,94.9873,47.282,58.0149,68.5208,34.0201,69.7153,102.504,38.3374,74.8039,75.0859,42.6613,103.4,105.621,42.245,126.986,71.1303,64.3545,68.4228,115.148,72.5326,73.6299,90.6784,58.978,80.5889,120.189,63.9078,88.1497,111.414,58.8737,71.2374,208.59,50.9111,97.5967,142.089,55.8078,72.6666,297.95,51.7037,115.531
